
 712103, 944.00, 7.6, -3.5, 52.2, 182661, 27.5547, 169, 11075861, (7.09, -6.97, -0.14), (-19.1875, 38.875, 13.1875), (0.00109083, 0.00109083, -0.00109083), 50.484055, 6.181946, 0
 713508, 944.01, 7.6, -3.5, 52.3, 181081, 28.0574, 172, 11272474, (7.09, -6.98, -0.15), (-19.875, 38.875, 13.1875), (-0.00218166, 0.00218166, -0.00109083), 50.484055, 6.181946, 0
 715138, 944.00, 7.6, -3.5, 52.4, 181277, 28.1161, 173, 11338011, (7.1, -6.95, -0.17), (-19.875, 38.5, 13.875), (-0.00109083, 0.00218166, -0.00109083), 50.484055, 6.181944, 0
 716536, 944.00, 7.6, -3.5, 52.6, 179528, 28.1161, 173, 11338011, (7.1, -6.97, -0.14), (-19.5, 39.25, 13.1875), (0.00218166, -0.00218166, 0.0), 50.484055, 6.181944, 0
 718079, 943.99, 7.7, -3.4, 52.7, 180886, 28.2206, 172, 11272475, (7.1, -6.98, -0.17), (-18.75, 38.5, 12.0625), (0.0, -0.00436333, 0.00109083), 50.484055, 6.181938, 0
 719466, 943.98, 7.7, -3.3, 52.9, 180886, 28.2206, 172, 11272475, (7.11, -6.97, -0.16), (-19.5, 39.25, 12.75), (0.00327249, 0.00109083, 0.0), 50.484055, 6.181938, 0
 721083, 943.98, 7.7, -3.3, 53.0, 181868, 28.0574, 172, 11272474, (7.09, -6.98, -0.15), (-19.1875, 38.1875, 12.75), (0.0, -0.00327249, -0.00109083), 50.484055, 6.181940, 0
 722476, 943.98, 7.7, -3.3, 53.1, 180301, 28.0574, 172, 11272474, (7.11, -6.96, -0.18), (-20.25, 38.1875, 12.75), (-0.00109083, 0.00109083, 0.0), 50.484055, 6.181940, 0
 724103, 943.98, 7.7, -3.3, 53.2, 180496, 28.1618, 171, 11206938, (7.11, -6.98, -0.17), (-19.1875, 38.5, 13.1875), (-0.00218166, -0.00218166, 0.0), 50.484055, 6.181938, 0
 725492, 943.98, 7.7, -3.3, 53.2, 179528, 28.1618, 171, 11206938, (7.12, -6.95, -0.16), (-19.875, 38.5, 13.5625), (0.00109083, -0.00218166, 0.00109083), 50.484055, 6.181938, 0
 727026, 943.99, 7.7, -3.3, 53.3, 179914, 27.8941, 172, 11272473, (7.1, -6.97, -0.17), (-19.1875, 38.1875, 13.5625), (0.00109083, 0.0, 0.00109083), 50.484055, 6.181932, 0
 728420, 944.00, 7.7, -3.5, 53.3, 180108, 27.9986, 171, 11206937, (7.09, -6.97, -0.15), (-65.5, 34.75, 26.5625), (0.0, 0.00109083, 0.00109083), 50.484055, 6.181932, 0
 730016, 944.01, 7.7, -3.6, 53.3, 181277, 27.9986, 171, 11206937, (7.1, -6.97, -0.15), (-64.0625, 34.75, 25.75), (0.00327249, 0.00218166, -0.00109083), 50.484055, 6.181938, 0
 731415, 944.00, 7.7, -3.5, 53.4, 179144, 28.1031, 170, 11141401, (7.1, -6.97, -0.15), (-64.75, 32.875, 26.5625), (0.0, -0.00109083, 0.00109083), 50.484055, 6.181938, 0
 733029, 943.99, 7.7, -3.4, 53.4, 179721, 27.7766, 170, 11141399, (7.09, -6.96, -0.15), (-65.5, 34.375, 27.25), (0.0, 0.00109083, 0.00109083), 50.484055, 6.181942, 0
 734420, 943.98, 7.7, -3.3, 53.4, 179144, 27.8811, 169, 11075863, (7.1, -6.97, -0.15), (-65.5, 33.5625, 26.875), (-0.00109083, -0.00109083, 0.00109083), 50.484055, 6.181942, 0
 736042, 943.98, 7.7, -3.3, 53.4, 178762, 27.7179, 169, 11075862, (7.1, -6.97, -0.16), (-65.0625, 34.0, 26.875), (0.00109083, 0.0, 0.00109083), 50.484055, 6.181940, 0
 737432, 943.99, 7.7, -3.4, 53.4, 177436, 27.8223, 168, 11010326, (7.1, -6.97, -0.14), (-63.6875, 34.0, 26.875), (0.00327249, -0.00218166, 0.0), 50.484055, 6.181940, 0
 739013, 944.00, 7.7, -3.4, 53.5, 178381, 27.6591, 168, 11010325, (7.1, -6.98, -0.18), (-65.0625, 33.5625, 24.375), (0.0, -0.00327249, 0.00218166), 50.484055, 6.181948, 0
 740400, 943.99, 7.7, -3.4, 53.5, 177625, 27.4959, 168, 11010324, (7.1, -6.98, -0.16), (-64.375, 33.5625, 26.5625), (-0.00109083, -0.00109083, -0.00218166), 50.484055, 6.181948, 0
 742044, 943.99, 7.7, -3.4, 53.5, 178571, 27.4372, 167, 10944787, (7.1, -6.98, -0.16), (-65.0625, 33.25, 26.5625), (-0.00109083, 0.00109083, -0.00109083), 50.484039, 6.181950, 0
 743441, 943.99, 7.7, -3.4, 53.6, 176130, 27.5416, 166, 10879251, (7.11, -6.97, -0.19), (-64.0625, 34.75, 25.375), (0.00109083, -0.00218166, 0.0), 50.484039, 6.181950, 0
 745031, 944.00, 7.7, -3.4, 53.6, 178953, 27.2152, 166, 10879249, (7.08, -6.96, -0.11), (-65.875, 34.0, 26.1875), (0.00109083, 0.0, 0.00109083), 50.484039, 6.181953, 0
 746426, 944.00, 7.7, -3.4, 53.7, 176502, 27.1565, 165, 10813712, (7.08, -6.98, -0.14), (-65.0625, 34.375, 26.1875), (-0.00109083, -0.00218166, 0.00109083), 50.484039, 6.181953, 0
 748035, 944.02, 7.7, -3.6, 53.7, 177249, 26.9933, 165, 10813711, (7.11, -6.98, -0.16), (-64.375, 34.75, 27.25), (-0.00109083, -0.00109083, 0.00109083), 50.484055, 6.181953, 0
 749433, 944.01, 7.7, -3.6, 53.8, 175026, 26.9345, 164, 10748174, (7.09, -6.97, -0.17), (-65.0625, 34.75, 26.875), (0.00218166, 0.00327249, -0.00109083), 50.484055, 6.181953, 0
 751031, 944.00, 7.7, -3.5, 53.8, 177625, 26.7713, 164, 10748173, (7.09, -6.97, -0.14), (-64.375, 33.5625, 26.5625), (0.00327249, -0.00109083, 0.00218166), 50.484039, 6.181953, 0
 752436, 943.99, 7.7, -3.3, 53.9, 175576, 26.8758, 163, 10682637, (7.09, -6.98, -0.15), (-65.5, 34.375, 27.6875), (0.00109083, 0.00109083, -0.00109083), 50.484039, 6.181953, 0
 754026, 943.98, 7.7, -3.3, 53.9, 178571, 26.5494, 163, 10682635, (7.1, -6.98, -0.13), (-65.0625, 34.75, 26.1875), (-0.00218166, -0.00545416, -0.00109083), 50.484039, 6.181957, 0
 755433, 943.98, 7.7, -3.3, 53.9, 176688, 26.4906, 162, 10617098, (7.1, -6.95, -0.16), (-64.375, 34.0, 26.1875), (0.0, 0.0, -0.00218166), 50.484039, 6.181957, 0
 757005, 943.98, 7.7, -3.3, 53.8, 178381, 26.4319, 161, 10551561, (7.09, -6.97, -0.13), (-65.5, 33.25, 26.5625), (0.0, -0.00545416, 0.00218166), 50.484055, 6.181961, 0
 758392, 943.99, 7.7, -3.4, 53.8, 177813, 26.2099, 160, 10486023, (7.08, -6.96, -0.15), (-65.5, 34.0, 26.5625), (0.0, 0.0, 0.00109083), 50.484055, 6.181961, 0
 760017, 944.00, 7.7, -3.5, 53.9, 176874, 26.1512, 159, 10420486, (7.1, -6.99, -0.16), (-64.75, 34.0, 26.1875), (0.00109083, 0.00109083, 0.00109083), 50.484055, 6.181965, 0
 761411, 944.00, 7.7, -3.5, 53.9, 175945, 26.0924, 158, 10354949, (7.09, -6.95, -0.13), (-64.75, 34.75, 26.1875), (0.00218166, 0.00109083, 0.0), 50.484055, 6.181965, 0
 763023, 944.00, 7.7, -3.5, 53.9, 176688, 26.0337, 157, 10289412, (7.1, -6.98, -0.17), (-65.875, 33.25, 27.25), (-0.00218166, 0.00327249, -0.00218166), 50.484055, 6.181965, 0
 764427, 944.00, 7.7, -3.4, 54.0, 176502, 25.7073, 157, 10289410, (7.08, -6.96, -0.13), (-64.75, 34.375, 26.875), (0.00109083, 0.00109083, 0.00109083), 50.484055, 6.181965, 0
 766041, 943.99, 7.7, -3.4, 54.0, 177813, 25.4853, 156, 10223872, (7.09, -6.99, -0.17), (-64.375, 33.25, 26.1875), (0.00109083, 0.0, -0.00218166), 50.484039, 6.181965, 0
 767431, 943.98, 7.7, -3.3, 54.1, 175026, 25.2634, 155, 10158334, (7.09, -6.97, -0.18), (-65.5, 34.0, 26.5625), (-0.00109083, -0.00218166, -0.00218166), 50.484039, 6.181965, 0
 769041, 943.99, 7.7, -3.4, 54.1, 176874, 25.0414, 154, 10092796, (7.09, -6.97, -0.17), (-65.5, 33.25, 26.1875), (-0.00109083, 0.00327249, 0.0), 50.484055, 6.181963, 0
 770430, 943.99, 7.7, -3.4, 54.2, 173936, 25.0414, 154, 10092796, (7.09, -6.96, -0.17), (-64.375, 34.0, 25.75), (0.00218166, -0.00218166, 0.00109083), 50.484055, 6.181963, 0
 772020, 944.00, 7.7, -3.4, 54.2, 175209, 24.8195, 153, 10027258, (7.09, -6.97, -0.16), (-65.5, 33.5625, 26.1875), (-0.00218166, 0.00218166, -0.00109083), 50.484039, 6.181961, 0
 773425, 944.01, 7.7, -3.5, 54.3, 174661, 24.7607, 152, 9961721, (7.09, -6.99, -0.16), (-65.5, 33.5625, 26.1875), (0.00109083, -0.00436333, -0.00109083), 50.484039, 6.181961, 0
 775033, 944.01, 7.7, -3.6, 54.4, 176688, 24.702, 151, 9896184, (7.09, -6.95, -0.14), (-65.875, 34.375, 27.25), (0.00109083, 0.0, -0.00218166), 50.484055, 6.181961, 0
 776417, 944.02, 7.7, -3.6, 54.5, 175209, 24.48, 150, 9830646, (7.11, -6.97, -0.16), (-64.375, 34.0, 26.875), (0.0, 0.00109083, 0.00109083), 50.484055, 6.181961, 0
 778010, 944.03, 7.7, -3.7, 54.6, 176130, 24.5844, 149, 9765110, (7.08, -6.97, -0.14), (-65.5, 33.5625, 26.875), (0.0, 0.00218166, -0.00109083), 50.484055, 6.181963, 0
 779397, 944.03, 7.7, -3.7, 54.6, 175576, 24.258, 149, 9765108, (7.1, -6.98, -0.13), (-64.0625, 34.375, 26.5625), (-0.00218166, 0.0, 0.00109083), 50.484055, 6.181963, 0
 781099, 944.04, 7.7, -3.8, 54.6, 176874, 24.1993, 148, 9699571, (7.08, -6.96, -0.19), (-64.375, 35.0625, 26.1875), (0.0, 0.00218166, -0.00218166), 50.484055, 6.181965, 0
 782491, 944.05, 7.7, -4.0, 54.7, 173395, 23.8729, 148, 9699569, (7.1, -6.94, -0.16), (-65.0625, 34.375, 26.875), (-0.00109083, 0.0, -0.00109083), 50.484055, 6.181965, 0
 784028, 944.06, 7.7, -4.0, 54.7, 175576, 23.9773, 147, 9634033, (7.09, -6.98, -0.18), (-64.375, 34.0, 26.5625), (0.00109083, -0.00109083, 0.0), 50.484055, 6.181965, 0
 785424, 944.05, 7.7, -3.9, 54.7, 175393, 23.8141, 147, 9634032, (7.1, -6.98, -0.16), (-64.75, 34.0, 26.875), (0.00109083, 0.00327249, 0.0), 50.484055, 6.181965, 0
 787029, 944.06, 7.7, -4.0, 54.8, 175393, 23.6509, 147, 9634031, (7.1, -6.97, -0.17), (-65.0625, 33.25, 26.5625), (0.00218166, 0.00218166, 0.00327249), 50.484055, 6.181965, 0
 788427, 944.07, 7.7, -4.1, 54.8, 174116, 23.7554, 146, 9568495, (7.1, -6.96, -0.15), (-64.75, 34.375, 26.5625), (-0.00109083, 0.0, 0.00436333), 50.484055, 6.181965, 0
 790016, 944.05, 7.8, -3.9, 54.8, 175576, 23.7554, 146, 9568495, (7.11, -6.98, -0.17), (-64.375, 33.25, 25.75), (0.0, 0.00218166, 0.00218166), 50.484055, 6.181967, 0
 791405, 944.03, 7.8, -3.7, 54.8, 174661, 23.5922, 146, 9568494, (7.07, -6.99, -0.15), (-65.0625, 33.5625, 26.5625), (-0.00218166, 0.0, 0.00109083), 50.484055, 6.181967, 0
 793105, 944.00, 7.8, -3.4, 54.8, 175576, 23.5334, 145, 9502957, (7.11, -6.99, -0.14), (-64.0625, 34.0, 26.875), (0.0, 0.00327249, 0.00218166), 50.484039, 6.181973, 0
 794486, 943.98, 7.7, -3.3, 54.8, 172859, 23.5334, 145, 9502957, (7.1, -6.97, -0.17), (-64.0625, 33.5625, 25.375), (0.0, 0.00109083, 0.00109083), 50.484039, 6.181973, 0
 796104, 943.98, 7.8, -3.3, 54.8, 174116, 23.6379, 144, 9437421, (7.11, -6.98, -0.18), (-64.75, 33.5625, 26.1875), (0.0, 0.00109083, -0.00109083), 50.484055, 6.181971, 0
 797492, 943.97, 7.8, -3.2, 54.9, 173755, 23.3115, 144, 9437419, (7.09, -7.0, -0.15), (-64.375, 34.75, 26.5625), (-0.00109083, 0.00109083, 0.00109083), 50.484055, 6.181971, 0
 799099, 943.96, 7.8, -3.1, 54.9, 175393, 23.3115, 144, 9437419, (7.1, -6.99, -0.15), (-64.75, 35.375, 26.1875), (0.00327249, 0.00109083, -0.00327249), 50.484055, 6.181969, 0
 800501, 943.97, 7.8, -3.2, 55.0, 173395, 23.5791, 143, 9371884, (7.1, -6.96, -0.16), (-65.0625, 34.375, 25.75), (0.0, -0.00218166, 0.0), 50.484055, 6.181969, 0
 802094, 943.97, 7.8, -3.2, 55.0, 174116, 23.4159, 143, 9371883, (7.11, -6.98, -0.18), (-65.5, 34.375, 26.875), (0.0, 0.00109083, -0.00109083), 50.484055, 6.181965, 0
 803476, 943.97, 7.8, -3.2, 55.0, 173216, 23.2527, 143, 9371882, (7.1, -6.99, -0.16), (-65.875, 34.0, 26.1875), (0.00109083, 0.00218166, 0.00218166), 50.484055, 6.181965, 0
 805098, 943.97, 7.8, -3.2, 55.1, 174843, 23.0895, 143, 9371881, (7.1, -6.98, -0.15), (-64.75, 33.25, 26.875), (0.00109083, -0.00109083, 0.0), 50.484055, 6.181967, 0
 806479, 943.95, 7.8, -3.0, 55.1, 172859, 23.2527, 143, 9371882, (7.08, -6.95, -0.17), (-65.0625, 34.375, 26.5625), (-0.00218166, 0.00109083, -0.00109083), 50.484055, 6.181967, 0
 808123, 943.91, 7.8, -2.7, 55.1, 175576, 23.5791, 143, 9371884, (7.09, -6.97, -0.14), (-64.75, 34.375, 25.375), (-0.00218166, 0.00109083, -0.00218166), 50.484055, 6.181969, 0
 809526, 943.92, 7.8, -2.8, 55.1, 173395, 23.4159, 143, 9371883, (7.08, -6.96, -0.14), (-64.75, 35.0625, 26.1875), (0.00218166, 0.00109083, -0.00327249), 50.484055, 6.181969, 0
 811114, 943.95, 7.8, -3.0, 55.1, 173395, 23.5791, 143, 9371884, (7.1, -6.97, -0.17), (-65.5, 34.375, 25.75), (-0.00109083, 0.00109083, 0.00109083), 50.484055, 6.181969, 0
 812515, 943.95, 7.8, -3.0, 55.1, 173936, 23.5791, 143, 9371884, (7.09, -6.97, -0.15), (-64.75, 34.0, 26.1875), (0.00109083, -0.00109083, 0.0), 50.484055, 6.181969, 0
 814115, 943.92, 7.8, -2.8, 55.1, 173755, 23.4159, 143, 9371883, (7.08, -6.99, -0.16), (-65.0625, 34.0, 26.5625), (-0.00218166, 0.00218166, -0.00109083), 50.484055, 6.181971, 0
 815513, 943.93, 7.8, -2.9, 55.1, 171971, 23.5791, 143, 9371884, (7.09, -6.98, -0.16), (-65.5, 33.5625, 27.25), (0.00109083, -0.00327249, 0.00109083), 50.484055, 6.181971, 0
 817110, 943.95, 7.8, -3.1, 55.2, 176130, 23.4159, 143, 9371883, (7.1, -6.96, -0.15), (-64.75, 33.5625, 26.5625), (0.0, -0.00327249, -0.00218166), 50.484055, 6.181973, 0
 818505, 943.95, 7.8, -3.1, 55.2, 173575, 23.4159, 143, 9371883, (7.1, -6.98, -0.18), (-65.0625, 33.25, 26.5625), (-0.00109083, 0.00436333, 0.00109083), 50.484055, 6.181973, 0
 820116, 943.94, 7.8, -3.0, 55.3, 174479, 23.2527, 143, 9371882, (7.09, -6.98, -0.17), (-65.0625, 34.0, 26.5625), (0.0, -0.00109083, 0.0), 50.484055, 6.181974, 0
 821494, 943.94, 7.8, -3.0, 55.3, 173575, 23.5204, 142, 9306347, (7.1, -6.98, -0.13), (-65.0625, 33.25, 26.875), (0.0, -0.00327249, 0.00218166), 50.484055, 6.181974, 0
 823119, 943.95, 7.8, -3.0, 55.3, 175761, 23.3572, 142, 9306346, (7.07, -6.98, -0.16), (-65.0625, 34.75, 26.1875), (0.00109083, 0.00109083, 0.00218166), 50.484039, 6.181978, 0
 824516, 943.95, 7.8, -3.0, 55.3, 173755, 23.0308, 142, 9306344, (7.1, -6.98, -0.18), (-65.0625, 34.0, 25.75), (0.00218166, -0.00327249, 0.00109083), 50.484039, 6.181978, 0
 826112, 943.95, 7.8, -3.1, 55.4, 174661, 23.1352, 141, 9240808, (7.08, -6.97, -0.19), (-65.0625, 33.5625, 25.375), (-0.00218166, 0.00109083, -0.00109083), 50.484039, 6.181978, 0
 827520, 943.98, 7.8, -3.3, 55.4, 173936, 23.1352, 141, 9240808, (7.11, -6.98, -0.16), (-65.5, 34.375, 26.1875), (0.00109083, -0.00218166, -0.00109083), 50.484039, 6.181978, 0
 829110, 943.98, 7.8, -3.3, 55.5, 174661, 23.0765, 140, 9175271, (7.12, -6.97, -0.15), (-64.375, 34.375, 26.1875), (0.0, 0.00327249, -0.00109083), 50.484055, 6.181978, 0
 830497, 943.98, 7.8, -3.3, 55.5, 174661, 22.9133, 140, 9175270, (7.09, -6.96, -0.21), (-65.0625, 34.0, 26.875), (-0.00109083, -0.00109083, -0.00327249), 50.484055, 6.181978, 0
 832127, 943.99, 7.8, -3.4, 55.5, 174116, 22.8545, 139, 9109733, (7.08, -6.95, -0.15), (-64.375, 33.5625, 26.1875), (0.0, 0.00218166, 0.00218166), 50.484055, 6.181982, 0
 833515, 943.99, 7.8, -3.4, 55.6, 172859, 22.959, 138, 9044197, (7.09, -6.96, -0.15), (-64.375, 34.0, 26.5625), (0.00218166, 0.00218166, -0.00218166), 50.484055, 6.181982, 0
 835086, 943.99, 7.8, -3.3, 55.6, 174661, 22.6326, 138, 9044195, (7.12, -6.97, -0.16), (-64.75, 34.0, 26.5625), (0.0, -0.00109083, -0.00109083), 50.484055, 6.181986, 0
 836479, 943.97, 7.8, -3.2, 55.6, 173755, 22.5738, 137, 8978658, (7.1, -6.98, -0.17), (-64.75, 34.0, 26.1875), (0.00109083, 0.00109083, 0.0), 50.484055, 6.181986, 0
 838113, 943.97, 7.8, -3.2, 55.7, 175393, 22.3519, 136, 8913120, (7.1, -6.98, -0.15), (-64.375, 34.375, 26.875), (0.0, -0.00109083, -0.00109083), 50.484055, 6.181986, 0
 839502, 943.96, 7.8, -3.1, 55.7, 173395, 22.4563, 135, 8847584, (7.1, -6.97, -0.17), (-65.0625, 33.5625, 26.5625), (0.00218166, -0.00109083, 0.0), 50.484055, 6.181986, 0
 841112, 943.96, 7.8, -3.1, 55.7, 173936, 22.1299, 135, 8847582, (7.12, -6.99, -0.17), (-65.0625, 33.5625, 28.0625), (-0.00109083, 0.0, -0.00109083), 50.484055, 6.181986, 0
 842505, 943.97, 7.8, -3.2, 55.7, 173936, 22.0712, 134, 8782045, (7.1, -6.98, -0.14), (-64.375, 34.0, 25.75), (0.00109083, 0.00109083, -0.00109083), 50.484055, 6.181986, 0
 844109, 943.97, 7.8, -3.2, 55.8, 173395, 22.0124, 133, 8716508, (7.1, -6.98, -0.16), (-65.0625, 34.375, 26.5625), (0.00436333, -0.00545416, 0.00109083), 50.484055, 6.181984, 0
 845513, 943.97, 7.8, -3.2, 55.7, 172148, 21.9537, 132, 8650971, (7.1, -6.98, -0.17), (-65.5, 33.5625, 26.1875), (0.00109083, -0.00545416, 0.00436333), 50.484055, 6.181984, 0
 847109, 943.97, 7.8, -3.3, 55.8, 172859, 21.6273, 132, 8650969, (7.1, -6.98, -0.17), (-65.0625, 34.375, 26.1875), (0.00109083, -0.00109083, 0.0), 50.484055, 6.181978, 0
 848497, 943.97, 7.8, -3.2, 55.8, 172859, 21.5685, 131, 8585432, (7.11, -6.98, -0.14), (-64.0625, 33.5625, 27.25), (-0.00109083, -0.00218166, -0.00109083), 50.484055, 6.181978, 0
 850125, 943.96, 7.8, -3.1, 55.8, 173037, 21.673, 130, 8519896, (7.07, -6.97, -0.16), (-65.5, 33.5625, 26.1875), (-0.00109083, 0.00327249, 0.00218166), 50.484055, 6.181978, 0
 851523, 943.97, 7.8, -3.2, 55.7, 172325, 21.3466, 130, 8519894, (7.09, -6.98, -0.13), (-65.0625, 33.5625, 27.25), (-0.00218166, 0.00218166, 0.0), 50.484055, 6.181978, 0
 853108, 943.97, 7.8, -3.2, 55.7, 173216, 21.1834, 130, 8519893, (7.09, -6.97, -0.16), (-64.375, 34.0, 25.375), (0.00109083, -0.00327249, 0.00218166), 50.484055, 6.181974, 0
 854501, 943.96, 7.8, -3.1, 55.8, 173755, 21.2878, 129, 8454357, (7.11, -6.96, -0.16), (-64.75, 34.375, 26.1875), (-0.00109083, -0.00218166, 0.00218166), 50.484055, 6.181974, 0
 856107, 943.95, 7.8, -3.0, 55.8, 173755, 21.1246, 129, 8454356, (7.1, -6.97, -0.14), (-65.875, 33.5625, 26.875), (0.00109083, 0.0, 0.0), 50.484055, 6.181978, 0
 857506, 943.95, 7.8, -3.0, 55.8, 172859, 21.2291, 128, 8388820, (7.11, -6.96, -0.17), (-65.0625, 34.0, 26.1875), (-0.00218166, 0.00109083, -0.00218166), 50.484055, 6.181978, 0
 859126, 943.96, 7.8, -3.1, 55.8, 174843, 21.2291, 128, 8388820, (7.09, -6.98, -0.18), (-64.375, 34.375, 27.25), (0.00109083, 0.0, 0.00327249), 50.484055, 6.181978, 0
 860507, 943.96, 7.8, -3.1, 55.8, 173216, 21.0659, 128, 8388819, (7.1, -6.97, -0.14), (-65.875, 33.25, 26.5625), (-0.00218166, 0.0, -0.00109083), 50.484055, 6.181978, 0
 862191, 943.96, 7.8, -3.1, 55.8, 174479, 21.0659, 128, 8388819, (7.1, -6.98, -0.16), (-64.375, 34.375, 25.75), (0.0, 0.0, 0.0), 50.484070, 6.181974, 0
 863561, 943.95, 7.8, -3.0, 55.9, 171093, 21.0659, 128, 8388819, (7.11, -6.98, -0.17), (-65.0625, 33.25, 26.5625), (0.00109083, -0.00109083, -0.00218166), 50.484070, 6.181974, 0
 865110, 943.94, 7.8, -3.0, 55.9, 173216, 21.0659, 128, 8388819, (7.1, -6.97, -0.15), (-64.375, 34.0, 25.75), (0.0, 0.0, -0.00218166), 50.484070, 6.181974, 0
 866482, 943.95, 7.8, -3.0, 55.9, 172503, 20.9027, 128, 8388818, (7.09, -6.97, -0.14), (-65.5, 33.5625, 26.5625), (-0.00218166, 0.00218166, 0.00109083), 50.484070, 6.181974, 0
 868111, 943.94, 7.8, -2.9, 55.9, 174479, 21.0659, 128, 8388819, (7.1, -6.97, -0.13), (-65.0625, 34.0, 26.5625), (0.00218166, -0.00109083, 0.0), 50.484070, 6.181973, 0
 869498, 943.94, 7.8, -3.0, 55.8, 171971, 20.9027, 128, 8388818, (7.09, -6.98, -0.15), (-64.375, 34.0, 25.75), (0.00218166, -0.00436333, 0.00109083), 50.484070, 6.181973, 0
 871092, 943.96, 7.8, -3.1, 55.9, 173575, 21.1703, 127, 8323283, (7.1, -6.97, -0.15), (-65.0625, 33.25, 26.875), (-0.00109083, 0.0, 0.0), 50.484070, 6.181974, 0
 872474, 943.96, 7.8, -3.1, 55.8, 173395, 21.3335, 127, 8323284, (7.09, -6.99, -0.16), (-65.5, 34.0, 25.375), (-0.00327249, 0.00436333, 0.00218166), 50.484070, 6.181974, 0
 874118, 943.96, 7.8, -3.1, 55.9, 173395, 21.1703, 127, 8323283, (7.11, -6.96, -0.21), (-65.0625, 34.0, 26.875), (0.00109083, 0.0, 0.00218166), 50.484070, 6.181973, 0
 875502, 943.95, 7.8, -3.1, 55.8, 171268, 21.1703, 127, 8323283, (7.1, -6.98, -0.19), (-64.75, 34.375, 26.1875), (0.00218166, -0.00436333, 0.00218166), 50.484070, 6.181973, 0
 877137, 943.95, 7.8, -3.0, 55.8, 173395, 21.1703, 127, 8323283, (7.1, -6.94, -0.15), (-65.5, 35.0625, 27.25), (0.0, 0.0, 0.00109083), 50.484070, 6.181971, 0
 878508, 943.95, 7.8, -3.0, 55.8, 171093, 21.0071, 127, 8323282, (7.08, -6.98, -0.15), (-64.75, 34.375, 27.25), (-0.00109083, 0.00327249, 0.00109083), 50.484070, 6.181971, 0
 880103, 943.95, 7.8, -3.0, 55.8, 172503, 21.0071, 127, 8323282, (7.11, -6.95, -0.15), (-65.0625, 34.0, 26.1875), (0.00109083, -0.00109083, -0.00109083), 50.484070, 6.181971, 0
 881507, 943.95, 7.8, -3.0, 55.7, 171619, 21.1703, 127, 8323283, (7.1, -6.97, -0.13), (-64.75, 33.5625, 26.1875), (-0.00327249, 0.00436333, -0.00218166), 50.484070, 6.181971, 0
 883105, 943.94, 7.8, -3.0, 55.7, 172503, 21.0071, 127, 8323282, (7.12, -6.96, -0.18), (-64.375, 33.25, 26.875), (0.0, -0.00327249, 0.0), 50.484070, 6.181969, 0
 884483, 943.96, 7.8, -3.1, 55.7, 170051, 21.0071, 127, 8323282, (7.08, -6.98, -0.17), (-64.375, 34.0, 26.1875), (-0.00327249, 0.00218166, -0.00327249), 50.484070, 6.181969, 0
 886109, 943.96, 7.9, -3.1, 55.7, 172680, 21.1703, 127, 8323283, (7.12, -6.96, -0.18), (-64.375, 35.375, 26.875), (-0.00218166, -0.00218166, -0.00109083), 50.484070, 6.181967, 0
 887509, 943.95, 7.8, -3.0, 55.7, 171443, 21.1703, 127, 8323283, (7.1, -6.96, -0.15), (-64.375, 33.25, 26.1875), (-0.00218166, 0.0, -0.00218166), 50.484070, 6.181967, 0
 889101, 943.95, 7.9, -3.1, 55.7, 172325, 20.9027, 128, 8388818, (7.11, -6.95, -0.16), (-64.75, 34.0, 25.75), (-0.00109083, 0.00109083, 0.00109083), 50.484070, 6.181967, 0
 890499, 943.95, 7.8, -3.0, 55.7, 170570, 21.2291, 128, 8388820, (7.09, -6.98, -0.15), (-65.0625, 36.1875, 26.5625), (-0.00327249, 0.0, 0.0), 50.484070, 6.181967, 0
 892087, 943.94, 7.9, -2.9, 55.7, 172148, 21.3923, 128, 8388821, (7.08, -6.98, -0.13), (-64.75, 34.375, 26.5625), (0.0, -0.00109083, 0.0), 50.484070, 6.181965, 0
 893465, 943.95, 7.9, -3.0, 55.7, 171971, 21.2878, 129, 8454357, (7.09, -6.97, -0.15), (-64.75, 33.5625, 26.5625), (-0.00218166, 0.00436333, -0.00109083), 50.484070, 6.181965, 0
 895107, 943.96, 7.9, -3.1, 55.7, 173936, 21.6142, 129, 8454359, (7.12, -6.96, -0.17), (-65.5, 34.0, 26.1875), (-0.00109083, 0.00327249, -0.00109083), 50.484070, 6.181965, 0
 896501, 943.95, 7.9, -3.0, 55.7, 172148, 21.673, 130, 8519896, (7.09, -6.98, -0.15), (-65.875, 33.25, 25.0625), (0.00109083, -0.00109083, 0.0), 50.484070, 6.181965, 0
 898081, 943.94, 7.9, -2.9, 55.7, 173755, 21.7317, 131, 8585433, (7.08, -6.96, -0.16), (-65.0625, 34.375, 26.5625), (-0.00109083, 0.00218166, 0.0), 50.484070, 6.181963, 0
 899475, 943.94, 7.9, -2.9, 55.7, 172325, 21.7905, 132, 8650970, (7.09, -6.98, -0.13), (-65.5, 34.0, 27.25), (0.00218166, -0.00218166, -0.00109083), 50.484070, 6.181963, 0
 901086, 943.93, 7.9, -2.9, 55.6, 173575, 22.0124, 133, 8716508, (7.11, -6.96, -0.15), (-65.0625, 34.0, 25.75), (0.00109083, 0.00109083, 0.0), 50.484070, 6.181963, 0
 902469, 943.92, 7.9, -2.8, 55.6, 172859, 22.1756, 133, 8716509, (7.08, -6.96, -0.15), (-65.0625, 34.375, 25.0625), (0.0, -0.00109083, 0.00109083), 50.484070, 6.181963, 0
